Alpha-3 code,CountryName_CN,Numeric,Year,SDI_TwoStage,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage_avail,SDI_Economy_TwoStage_avail,SDI_Society_TwoStage_avail,SDI_Resource_TwoStage_avail,SDI_Ecology_TwoStage_avail,coverage_rate,diff,abs_diff
MUS,毛里求斯,480,2007,0.4582593893993968,0.4021518225658105,0.4229098893449768,0.6181852189140302,0.3897906267727697,0.47750258692077685,0.40215182256581045,0.4998826794304972,0.61818521891403,0.3897906267727698,0.9705882352941176,0.01924319752138004,0.01924319752138004
MOZ,莫桑比克,508,2007,0.4144709306271172,0.2693250037616312,0.3359737240433382,0.467641119469198,0.5849438752343015,0.4144709306271172,0.26932500376163115,0.33597372404333825,0.46764111946919795,0.5849438752343015,1.0,0.0,0.0
NAM,纳米比亚,516,2007,0.5021300799614942,0.4100340847858001,0.4481372908680021,0.5057908530413766,0.6445580911507978,0.5021300799614941,0.4100340847858,0.44813729086800214,0.5057908530413765,0.6445580911507978,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
NER,尼日尔,562,2007,0.3757632932546885,0.2498231772916305,0.3494617296268922,0.5177831713244994,0.3859850947757318,0.3757632932546885,0.24982317729163045,0.3494617296268922,0.5177831713244992,0.38598509477573184,1.0,0.0,0.0
NGA,尼日利亚,566,2007,0.4160745031504207,0.3292542290880318,0.4033305586747923,0.5008904236958234,0.4308228011430355,0.4160745031504207,0.32925422908803176,0.4033305586747924,0.5008904236958233,0.4308228011430355,1.0,0.0,0.0
GNB,几内亚（比绍）,624,2007,0.4352458400566171,0.261536610817743,0.3311133226262631,0.4617920175177799,0.6865414092646828,0.4352458400566172,0.261536610817743,0.3311133226262632,0.4617920175177799,0.6865414092646829,1.0,1.1102230246251565e-16,1.1102230246251565e-16
RWA,卢旺达,646,2007,0.3767711091256188,0.2480022346856313,0.3884326732518717,0.5020249276181411,0.3686246009468311,0.3767711091256189,0.24800223468563126,0.3884326732518718,0.5020249276181411,0.3686246009468312,1.0,1.1102230246251565e-16,1.1102230246251565e-16
STP,圣多美和普林西比,678,2007,0.4013909384922267,0.2546212904135798,0.2710007195578885,0.5240261307601403,0.5559156132372984,0.4137219823062309,0.2546212904135798,0.32032489481390525,0.5240261307601403,0.5559156132372985,0.9705882352941176,0.012331043814004239,0.012331043814004239
SEN,塞内加尔,686,2007,0.4696091820335992,0.2637517588506547,0.4509257976341033,0.5259427921127631,0.6378163795368758,0.4696091820335993,0.26375175885065466,0.4509257976341035,0.5259427921127631,0.6378163795368759,1.0,1.1102230246251565e-16,1.1102230246251565e-16
SYC,塞舌尔,690,2007,0.4429533448623839,0.2544727904021766,0.5084877451300441,0.4484418537514241,0.5604109901658908,0.5384265452670938,0.47809627880499217,0.6010363505258082,0.5141625615716842,0.5604109901658908,0.8529411764705882,0.09547320040470986,0.09547320040470986
SLE,塞拉利昂,694,2007,0.4056841801424062,0.2628491859900658,0.3209118210799617,0.5132238741441655,0.5257518393554317,0.40568418014240615,0.2628491859900657,0.3209118210799618,0.5132238741441655,0.5257518393554318,1.0,-5.551115123125783e-17,5.551115123125783e-17
ZAF,南非,710,2007,0.4289023287045064,0.390586090146063,0.5425532000541939,0.430742532255492,0.3517274923622767,0.42890232870450645,0.39058609014606294,0.542553200054194,0.4307425322554919,0.3517274923622768,1.0,5.551115123125783e-17,5.551115123125783e-17
ZWE,津巴布韦,716,2007,0.3941798385442139,0.2840702980287232,0.326817305817366,0.3696240028589808,0.5962077474717856,0.3941798385442139,0.2840702980287231,0.326817305817366,0.36962400285898084,0.5962077474717856,1.0,0.0,0.0
SWZ,斯威士兰,748,2007,0.440412434400018,0.3962332717377271,0.3221511887515552,0.6507147540134672,0.3925505230973222,0.4404124344000179,0.3962332717377271,0.3221511887515552,0.6507147540134671,0.39255052309732225,1.0,-5.551115123125783e-17,5.551115123125783e-17
TGO,多哥,768,2007,0.3837046250890213,0.2574342035903706,0.3478054220779897,0.4641637516300085,0.4654151230577163,0.3837046250890212,0.2574342035903705,0.34780542207798965,0.4641637516300084,0.4654151230577163,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
UGA,乌干达,800,2007,0.3927104424624423,0.2736510501333057,0.358425138708823,0.4501601356557643,0.4886054453518763,0.3927104424624423,0.27365105013330565,0.35842513870882303,0.45016013565576424,0.4886054453518763,1.0,0.0,0.0
TZA,坦桑尼亚,834,2007,0.4351796071646386,0.2510150327925004,0.3793356702886524,0.492184117620047,0.6181836079573548,0.43517960716463866,0.25101503279250037,0.3793356702886524,0.49218411762004693,0.6181836079573548,1.0,5.551115123125783e-17,5.551115123125783e-17
BFA,布基纳法索,854,2007,0.4253796247652071,0.2448437711663392,0.3628711066568101,0.5181270464468523,0.5756765747908266,0.42537962476520697,0.24484377116633912,0.3628711066568101,0.5181270464468521,0.5756765747908267,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
ZMB,赞比亚,894,2007,0.4374066020644881,0.3508613489189319,0.268933639484138,0.4516290844799128,0.6782023353749697,0.4374066020644881,0.35086134891893184,0.2689336394841381,0.4516290844799128,0.6782023353749697,1.0,0.0,0.0
AGO,安哥拉,24,2008,0.4479514253189965,0.4198800375524729,0.4367659155698515,0.4969839846701462,0.4381757634835152,0.4479514253189965,0.4198800375524729,0.43676591556985167,0.49698398467014626,0.4381757634835152,1.0,0.0,0.0
BWA,博茨瓦纳,72,2008,0.4767112888693419,0.4100971064090287,0.3691323401685936,0.5080139741432036,0.6196017347565417,0.4767112888693419,0.41009710640902863,0.36913234016859364,0.5080139741432035,0.6196017347565417,1.0,0.0,0.0
BDI,布隆迪,108,2008,0.3203409281529269,0.220768372072835,0.2861801226095048,0.4226759426791548,0.3517392752502127,0.32879187589010056,0.22076837207283498,0.3199839135582,0.4226759426791547,0.3517392752502127,0.9705882352941176,0.008450947737173642,0.008450947737173642
CMR,喀麦隆,120,2008,0.4073750843086166,0.2872858304744851,0.4030226888183883,0.5268158202547625,0.4123759976868307,0.4073750843086166,0.287285830474485,0.4030226888183883,0.5268158202547624,0.4123759976868307,1.0,0.0,0.0
CPV,佛得角,132,2008,0.4194839632494508,0.2958816320656629,0.5118438460639726,0.5221872591138942,0.3480231157542739,0.41948396324945086,0.2958816320656628,0.5118438460639727,0.5221872591138941,0.3480231157542739,1.0,5.551115123125783e-17,5.551115123125783e-17
CAF,中非,140,2008,0.376743310976124,0.1425364826257866,0.3016940038566094,0.5450503289420094,0.5176924284800906,0.38385240067182425,0.17097284140858743,0.30169400385660944,0.5450503289420092,0.5176924284800907,0.9705882352941176,0.0071090896957002325,0.0071090896957002325
TCD,乍得,148,2008,0.3702553152264446,0.2020228681982965,0.3016765731067878,0.4964123497154576,0.4809094698852366,0.38033132288530414,0.24232689883373426,0.30167657310678797,0.49641234971545756,0.4809094698852367,0.9705882352941176,0.01007600765885952,0.01007600765885952
COM,科摩罗,174,2008,0.407654730199284,0.2798619629024403,0.3889328904803789,0.5405490343836097,0.4212750330307072,0.407654730199284,0.27986196290244025,0.38893289048037893,0.5405490343836096,0.42127503303070724,1.0,0.0,0.0
COG,刚果（布）,178,2008,0.4692238246604012,0.4067437425151625,0.351672663993265,0.5545764066465771,0.5639024854866004,0.46922382466040125,0.40674374251516243,0.35167266399326513,0.5545764066465771,0.5639024854866004,1.0,5.551115123125783e-17,5.551115123125783e-17
COD,刚果（金）,180,2008,0.3694452095450629,0.2692833862805687,0.309845641716106,0.423463378023593,0.4751884321599839,0.369445209545063,0.2692833862805687,0.3098456417161061,0.42346337802359296,0.4751884321599841,1.0,1.1102230246251565e-16,1.1102230246251565e-16
BEN,贝宁,204,2008,0.4440911904148627,0.2622950389119363,0.3961200755766803,0.5225321823462546,0.5954174648245798,0.4440911904148628,0.2622950389119362,0.39612007557668033,0.5225321823462546,0.5954174648245799,1.0,5.551115123125783e-17,5.551115123125783e-17
GNQ,赤道几内亚,226,2008,0.4489698268551264,0.518045345770709,0.1459728009565959,0.538888230157415,0.5929729305357858,0.4876045205079176,0.6213965934423061,0.19716032789616358,0.5388882301574149,0.5929729305357859,0.9117647058823528,0.03863469365279121,0.03863469365279121
ETH,埃塞俄比亚,231,2008,0.3643341912900344,0.2414108997730721,0.3467095608690852,0.4247891271308461,0.4444271773871342,0.36433419129003436,0.24141089977307212,0.3467095608690852,0.42478912713084604,0.44442717738713416,1.0,-5.551115123125783e-17,5.551115123125783e-17
ERI,厄立特里亚,232,2008,0.3084156983787801,0.1063369898757552,0.3194327961811947,0.502379499567607,0.3055135078905636,0.3639104765593706,0.29058448320468927,0.3571644155746224,0.5023794995676069,0.30551350789056364,0.8529411764705882,0.05549477818059051,0.05549477818059051
DJI,吉布提,262,2008,0.2998060924872777,0.0788544357551953,0.4087591897690913,0.518218716791073,0.1933920276337511,0.34964940119154375,0.22213658144610757,0.4087591897690915,0.5743098059172249,0.19339202763375105,0.8235294117647058,0.049843308704266065,0.049843308704266065
GAB,加蓬,266,2008,0.547693775651696,0.5340828459235691,0.4827671677814149,0.5638651710887461,0.6100599178130539,0.5476937756516961,0.534082845923569,0.4827671677814151,0.5638651710887461,0.610059917813054,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GMB,冈比亚,270,2008,0.435746251468877,0.2561732258917046,0.423331855170716,0.5249378661172549,0.5385420586958328,0.4357462514688771,0.25617322589170455,0.42333185517071603,0.5249378661172549,0.5385420586958329,1.0,5.551115123125783e-17,5.551115123125783e-17
GHA,加纳,288,2008,0.4449805031966921,0.2672584912732199,0.4470226734995884,0.5094176234860379,0.556223224527922,0.44498050319669213,0.2672584912732199,0.4470226734995886,0.5094176234860378,0.5562232245279222,1.0,5.551115123125783e-17,5.551115123125783e-17
GIN,几内亚,324,2008,0.4379967956966456,0.2667999062499697,0.3751045605567981,0.5043106431945121,0.6057720727853024,0.43799679569664557,0.26679990624996963,0.3751045605567982,0.504310643194512,0.6057720727853024,1.0,-5.551115123125783e-17,5.551115123125783e-17
CIV,科特迪瓦,384,2008,0.445983752311509,0.3289028207290728,0.4072461368779664,0.5158222598457148,0.5319637917932818,0.445983752311509,0.3289028207290728,0.40724613687796646,0.5158222598457148,0.5319637917932819,1.0,0.0,0.0
KEN,肯尼亚,404,2008,0.41263745600314,0.2709279932978369,0.3567781022282111,0.5138264425211225,0.5090172859653896,0.41263745600314006,0.2709279932978369,0.35677810222821116,0.5138264425211224,0.5090172859653896,1.0,5.551115123125783e-17,5.551115123125783e-17
LSO,莱索托,426,2008,0.3950178643316657,0.3548631053569781,0.2625684458162721,0.4850362342549732,0.4776036718984393,0.40277155523371355,0.3548631053569781,0.29358320942446364,0.4850362342549731,0.47760367189843933,0.9705882352941176,0.007753690902047861,0.007753690902047861
LBR,利比里亚,430,2008,0.3685399184290681,0.2179880758015894,0.3008945202168072,0.4705408740460202,0.4847362036518554,0.368539918429068,0.21798807580158933,0.30089452021680724,0.47054087404602013,0.48473620365185544,1.0,-5.551115123125783e-17,5.551115123125783e-17
MDG,马达加斯加,450,2008,0.4044810034691051,0.2407362491280766,0.345525299213322,0.5086675378337655,0.5229949277012564,0.4044810034691051,0.2407362491280765,0.3455252992133221,0.5086675378337654,0.5229949277012564,1.0,0.0,0.0
MWI,马拉维,454,2008,0.40587102347253,0.2492728894236281,0.3002073415864051,0.5054487414537782,0.5685551214263085,0.4058710234725299,0.24927288942362807,0.3002073415864051,0.5054487414537779,0.5685551214263085,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
MLI,马里,466,2008,0.3924949490527467,0.2662925734146676,0.3724042903774525,0.5082582322586945,0.4230247001601723,0.39249494905274673,0.26629257341466755,0.37240429037745265,0.5082582322586944,0.42302470016017224,1.0,5.551115123125783e-17,5.551115123125783e-17
MUS,毛里求斯,480,2008,0.458604825600315,0.391653524852225,0.4328010433465929,0.6217822782681149,0.3881824559343272,0.47829808928227197,0.39165352485222493,0.5115740980744209,0.6217822782681148,0.38818245593432726,0.9705882352941176,0.019693263681956952,0.019693263681956952
MOZ,莫桑比克,508,2008,0.416748372758265,0.2639509953318479,0.3435746465338357,0.4711290990922996,0.588338750075077,0.41674837275826504,0.26395099533184785,0.3435746465338357,0.4711290990922996,0.588338750075077,1.0,5.551115123125783e-17,5.551115123125783e-17
NAM,纳米比亚,516,2008,0.5027371941518256,0.3920816478087919,0.4436077211643983,0.5154386531626239,0.6598207544714881,0.5027371941518255,0.3920816478087918,0.4436077211643983,0.5154386531626238,0.6598207544714881,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
NER,尼日尔,562,2008,0.3786537200948125,0.2498375289886651,0.3577137502474564,0.5188604474034642,0.3882031537396644,0.37865372009481246,0.24983752898866507,0.35771375024745644,0.518860447403464,0.3882031537396644,1.0,-5.551115123125783e-17,5.551115123125783e-17
NGA,尼日利亚,566,2008,0.4206712199370606,0.3320500512590195,0.412804767167885,0.5009556492055842,0.4368744121157538,0.42067121993706064,0.3320500512590195,0.41280476716788506,0.5009556492055841,0.4368744121157538,1.0,5.551115123125783e-17,5.551115123125783e-17
GNB,几内亚（比绍）,624,2008,0.436607176534135,0.2639137115580974,0.3320335429912942,0.4649631461574218,0.6855183054297269,0.43660717653413506,0.26391371155809734,0.3320335429912942,0.46496314615742185,0.6855183054297269,1.0,5.551115123125783e-17,5.551115123125783e-17
RWA,卢旺达,646,2008,0.3834557274774953,0.2526644886169353,0.4059459621532518,0.4993489151169911,0.3758635440228028,0.3834557274774953,0.25266448861693525,0.4059459621532519,0.4993489151169911,0.37586354402280286,1.0,0.0,0.0
STP,圣多美和普林西比,678,2008,0.4026434715048175,0.2468719174945933,0.2822300281786661,0.524106038431598,0.5573659019144124,0.4154854700381659,0.2468719174945933,0.3335980223120599,0.5241060384315979,0.5573659019144124,0.9705882352941176,0.012841998533348387,0.012841998533348387
SEN,塞内加尔,686,2008,0.47300005878979,0.2630927708663736,0.4663273864915266,0.5252671097725661,0.6373129680286937,0.47300005878979,0.2630927708663736,0.46632738649152666,0.5252671097725661,0.6373129680286939,1.0,0.0,0.0
SYC,塞舌尔,690,2008,0.433321816891937,0.236544040509589,0.4951946987732683,0.439659962692516,0.5618885655923749,0.5239295849390947,0.44441225076519825,0.5853238694558787,0.5040936539429272,0.561888565592375,0.8529411764705882,0.0906077680471577,0.0906077680471577
SLE,塞拉利昂,694,2008,0.4065693644092768,0.2583108044981692,0.3269420095673516,0.5161790378268296,0.5248456057447568,0.40656936440927677,0.25831080449816907,0.32694200956735164,0.5161790378268296,0.5248456057447568,1.0,-5.551115123125783e-17,5.551115123125783e-17
ZAF,南非,710,2008,0.4298983248955268,0.4010330960708668,0.5469867079661338,0.423437273957952,0.3481362215871546,0.4298983248955268,0.40103309607086673,0.5469867079661338,0.4234372739579519,0.34813622158715474,1.0,0.0,0.0
ZWE,津巴布韦,716,2008,0.385963217702667,0.2774533005987434,0.3308459705190986,0.3342158293728368,0.6013377703199895,0.3859632177026671,0.27745330059874335,0.3308459705190987,0.3342158293728368,0.6013377703199896,1.0,1.1102230246251565e-16,1.1102230246251565e-16
SWZ,斯威士兰,748,2008,0.4431516789102178,0.3811745005110355,0.3487195250505499,0.6463866626834479,0.3963260273958379,0.4431516789102177,0.38117450051103546,0.34871952505054976,0.6463866626834478,0.3963260273958379,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
TGO,多哥,768,2008,0.4099746070591296,0.2650000048527205,0.3575536442142419,0.4580674128348511,0.5592773663347047,0.4099746070591296,0.26500000485272046,0.35755364421424196,0.45806741283485103,0.5592773663347047,1.0,0.0,0.0
UGA,乌干达,800,2008,0.3973414205452517,0.2656231340471129,0.3687248438047774,0.4538116924602597,0.5012060118688568,0.3973414205452518,0.2656231340471129,0.36872484380477744,0.4538116924602597,0.5012060118688569,1.0,1.1102230246251565e-16,1.1102230246251565e-16
TZA,坦桑尼亚,834,2008,0.4394072462592603,0.2487838751455091,0.3902784791425311,0.4967087695571425,0.6218578611918586,0.43940724625926036,0.24878387514550906,0.3902784791425313,0.49670876955714244,0.6218578611918586,1.0,5.551115123125783e-17,5.551115123125783e-17
BFA,布基纳法索,854,2008,0.4256759973914327,0.2390868263208191,0.3701436606153961,0.5166612115358074,0.5768122910937084,0.4256759973914328,0.23908682632081912,0.3701436606153964,0.5166612115358074,0.5768122910937084,1.0,1.1102230246251565e-16,1.1102230246251565e-16
ZMB,赞比亚,894,2008,0.4435338201767951,0.3421788898123967,0.2853164009961263,0.4696159877146403,0.6770240021840169,0.4435338201767951,0.3421788898123967,0.2853164009961264,0.4696159877146403,0.6770240021840169,1.0,0.0,0.0
AGO,安哥拉,24,2009,0.4445756649067214,0.3642591200645796,0.4510146499773351,0.5188811259052776,0.4441477636796933,0.4445756649067214,0.36425912006457956,0.4510146499773352,0.5188811259052775,0.4441477636796933,1.0,0.0,0.0
BWA,博茨瓦纳,72,2009,0.4638841775466668,0.3494495025810807,0.3730637310872228,0.5122440462441917,0.620779430274172,0.4638841775466668,0.34944950258108065,0.37306373108722285,0.5122440462441916,0.620779430274172,1.0,0.0,0.0
BDI,布隆迪,108,2009,0.3304850311761646,0.2330879750253387,0.2940726906022914,0.4304637799039972,0.3643156791730311,0.3391690477897192,0.23308797502533868,0.32880875705651,0.43046377990399703,0.36431567917303104,0.9705882352941176,0.008684016613554557,0.008684016613554557
CMR,喀麦隆,120,2009,0.4090888724503748,0.2737748326439175,0.4125195586532144,0.5295275387027623,0.4205335598016052,0.4090888724503749,0.27377483264391744,0.4125195586532145,0.5295275387027623,0.4205335598016053,1.0,1.1102230246251565e-16,1.1102230246251565e-16
