Alpha-3 code,Country,CountryName_CN,Numeric,score_2001,score_2021,Region,raw_2001,raw_2021,score_change_observed,score_change_for_index,raw_change,sustainability_status_observed,endpoint_data_status,raw_status,sustainability_direction_note,weighted_global_contribution_to_sdi_change,weighted_internal_contribution_to_subsystem_change,一级指标,二级指标,三级指标,Variables,类型,来源,two_stage_internal_weight,two_stage_global_weight,dimension_en,subdimension_en,indicator_en,direction_en
BWA,Botswana,博茨瓦纳,72,0.9999999999999999,0.9999999999999999,S,93.72,93.72,0.0,0.0,0.0,Unchanged,Observed both endpoints,Unchanged,Positive indicator: raw increase is improvement,0.0,0.0,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
CAF,Central African Republic,中非,140,0.5880281690140845,0.6333760136577038,C,55.11,59.36,0.045347844643619295,0.045347844643619295,4.25,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0016822705757817285,0.006729082303126926,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
CIV,Côte d'Ivoire,科特迪瓦,384,0.5021340162185233,0.5136577037985488,W,47.06,48.14,0.011523687580025532,0.011523687580025532,1.0799999999999983,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.00042749464043394226,0.0017099785617357723,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
CMR,Cameroon,喀麦隆,120,0.1173708920187793,0.3302390098164746,C,11.0,30.95,0.21286811779769527,0.21286811779769527,19.95,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.007896775996904819,0.03158710398761934,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
COD,"Congo, Dem. Rep.",刚果（金）,180,0.4081306017925736,0.6444728979940247,C,38.25,60.4,0.23634229620145114,0.23634229620145114,22.15,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.008767598412603597,0.03507039365041445,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
COG,"Congo, Rep.",刚果（布）,178,0.1283610755441741,0.8687580025608195,C,12.03,81.42,0.7403969270166454,0.7403969270166454,69.39,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.027466530647880974,0.1098661225915241,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
COM,Comoros,科摩罗,174,0.0,0.4622279129321383,E,0.0,43.32,0.4622279129321383,0.4622279129321383,43.32,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.017147285021850464,0.06858914008740198,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
CPV,Cape Verde,佛得角,132,0.0,0.003947930004268032,W,0.0,0.37,0.003947930004268032,0.003947930004268032,0.37,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.00014645649718570338,0.0005858259887428146,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
DJI,Djibouti,吉布提,262,0.0,0.07287665386256935,E,0.0,6.83,0.07287665386256935,0.07287665386256935,6.83,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0027035077723739304,0.01081403108949574,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
ERI,Eritrea,厄立特里亚,232,0.0,0.000106700810926163,E,0.0,0.01,0.000106700810926163,0.000106700810926163,0.01,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,3.958283707721713e-06,1.583313483088688e-05,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
ETH,Ethiopia,埃塞俄比亚,231,0.3725992317541613,0.5460947503201024,E,34.92,51.18,0.17349551856594103,0.17349551856594103,16.259999999999998,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.006436169308755504,0.025744677235022065,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
GAB,Gabon,加蓬,266,0.2118011096884336,0.9295774647887324,C,19.85,87.12,0.7177763551002988,0.7177763551002988,67.27000000000001,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.02662737450184397,0.10650949800737608,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
GHA,Ghana,加纳,288,0.8366410584720443,0.844963721724285,W,78.41,79.19,0.008322663252240736,0.008322663252240736,0.7800000000000011,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0003087461292022944,0.0012349845168091798,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
GIN,Guinea,几内亚,324,0.2721937686726419,0.6299615877080665,W,25.51,59.04,0.35776781903542465,0.35776781903542465,33.53,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.013272125271990906,0.05308850108796372,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
GMB,"Gambia, The",冈比亚,270,0.2128681177976952,0.3293854033290653,W,19.95,30.87,0.11651728553137009,0.11651728553137009,10.920000000000002,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0043224458088321135,0.017289783235328485,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
GNB,Guinea-Bissau,几内亚（比绍）,624,0.4200810926163038,0.645966709346991,W,39.37,60.54,0.2258856167306872,0.2258856167306872,21.17,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.008379686609246869,0.03351874643698754,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
GNQ,Equatorial Guinea,赤道几内亚,226,0.647994024754588,0.748079385403329,C,60.73,70.11,0.10008536064874096,0.10008536064874096,9.380000000000003,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.003712870117842969,0.014851480471371904,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
KEN,Kenya,肯尼亚,404,0.5226205719163465,0.5496158770806657,E,48.98,51.51,0.02699530516431925,0.02699530516431925,2.530000000000001,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0010014457780535937,0.0040057831122143825,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
LBR,Liberia,利比里亚,430,0.07276995305164319,0.1571702944942381,W,6.82,14.73,0.08440034144259492,0.08440034144259492,7.91,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.003131002412807874,0.01252400965123152,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
LSO,Lesotho,莱索托,426,0.004481434058898847,0.005014938113529662,S,0.42,0.47,0.0005335040546308152,0.0005335040546308152,0.04999999999999999,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,1.979141853860857e-05,7.916567415443443e-05,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
MDG,Madagascar,马达加斯加,450,0.3728126333760136,0.4146393512590695,E,34.94,38.86,0.041826717883055864,0.041826717883055864,3.9200000000000017,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.00155164721342691,0.006206588853707652,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
MLI,Mali,马里,466,0.3322663252240717,0.757255655142979,W,31.14,70.97,0.4249893299189073,0.4249893299189073,39.83,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.015765844007855582,0.06306337603142245,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
MOZ,Mozambique,莫桑比克,508,0.3590482287665386,0.622385830132309,S,33.65,58.33,0.2633376013657704,0.2633376013657704,24.68,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.00976904419065719,0.03907617676262883,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
MUS,Mauritius,毛里求斯,480,0.1078745198463508,0.1174775928297055,S,10.11,11.01,0.009603072983354707,0.009603072983354707,0.9000000000000004,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0003562455336949555,0.0014249821347798247,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
MWI,Malawi,马拉维,454,0.8226632522407169,0.8509389671361501,S,77.1,79.75,0.028275714895433235,0.028275714895433235,2.6500000000000057,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0010489451825462554,0.004195780730185029,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
NAM,Namibia,纳米比亚,516,0.5765044814340589,0.9026888604353391,S,54.03,84.6,0.3261843790012803,0.3261843790012803,30.569999999999993,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.012100473294505275,0.04840189317802119,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
NER,Niger,尼日尔,562,0.3267178830559112,0.8331199317114809,W,30.62,78.08,0.5064020486555697,0.5064020486555697,47.459999999999994,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.01878601447684725,0.07514405790738915,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
NGA,Nigeria,尼日利亚,566,0.2071062740076824,0.2476525821596244,W,19.41,23.21,0.04054630815194202,0.04054630815194202,3.8000000000000007,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0015041478089342535,0.006016591235737025,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
RWA,Rwanda,卢旺达,646,0.4603072983354674,0.4754588134869825,E,43.14,44.56,0.015151515151515083,0.015151515151515083,1.4200000000000017,Improved,Observed both endpoints,Increased,Positive indicator: raw increase is improvement,0.0005620762864964808,0.0022483051459859273,生态,生态保护,物种保护指数,Species Protection Index,正向,耶鲁大学EPI数据库,0.1483881396350719,0.0370970349087679,Ecological,Ecological protection,Species Protection Index,Positive
